# ell D_l^TT D_l^EE D_l^BB D_l^TE C_l^kk
2.989000000000000000e+03 2.452971464857884598e+01 8.607232424654086556e-01 1.785577815927113024e-02 -1.493285318257678629e+00 1.663393251046396486e-09
2.990000000000000000e+03 2.449022375256294026e+01 8.570762953528111572e-01 1.784066075438353605e-02 -1.487745608335637071e+00 1.662457490652267742e-09
2.991000000000000000e+03 2.444970755211788571e+01 8.534016381810574092e-01 1.782555818050919963e-02 -1.482115304144780543e+00 1.661522150543928669e-09
2.992000000000000000e+03 2.440891510443728052e+01 8.499210925498139613e-01 1.781047019565103889e-02 -1.476391713259303407e+00 1.660587625737169319e-09
2.993000000000000000e+03 2.436859523108326187e+01 8.463367020120026174e-01 1.779539656578720333e-02 -1.470646377541110716e+00 1.659653914929110331e-09
2.994000000000000000e+03 2.432726882194777929e+01 8.427218072533527726e-01 1.778033706586278073e-02 -1.464876561830834811e+00 1.658721016816874411e-09
2.995000000000000000e+03 2.428642676465220163e+01 8.392982775113870808e-01 1.776529148065428623e-02 -1.458856742640242565e+00 1.657788930097584679e-09
2.996000000000000000e+03 2.424607456196183364e+01 8.358424607336637502e-01 1.775025960574308503e-02 -1.453029684345656491e+00 1.656857653468365910e-09
2.997000000000000000e+03 2.420473232478848047e+01 8.323534899757579764e-01 1.773524124822338857e-02 -1.446947059132006386e+00 1.655927185626344531e-09
2.998000000000000000e+03 2.416314757834999938e+01 8.289047710387894563e-01 1.772023622746422139e-02 -1.441051598187124805e+00 1.654997525268647387e-09
2.999000000000000000e+03 2.412132500655151546e+01 8.254954700968308856e-01 1.770524437573157972e-02 -1.434894942895960535e+00 1.654068671092403386e-09
3.000000000000000000e+03 2.408001157214689059e+01 8.221247700643335987e-01 1.769026553872219201e-02 -1.428771283534340242e+00 1.653140621794741853e-09
3.001000000000000000e+03 2.403846853605413258e+01 8.187176263092540429e-01 1.767529957601678831e-02 -1.422603410386385825e+00 1.652213376156393187e-09
3.002000000000000000e+03 2.399669827419157642e+01 8.154218273176635501e-01 1.766034636141883274e-02 -1.416387933459664072e+00 1.651286933292482584e-09
3.003000000000000000e+03 2.395396001780988016e+01 8.120881654659073412e-01 1.764540578318956471e-02 -1.410195602652007940e+00 1.650361292401736314e-09
3.004000000000000000e+03 2.391174039141620611e+01 8.087902189947066001e-01 1.763047774417798516e-02 -1.403874390265434036e+00 1.649436452682881268e-09
3.005000000000000000e+03 2.386929803749439216e+01 8.056015833299609019e-01 1.761556216183314538e-02 -1.397495029692269686e+00 1.648512806109220986e-09
3.006000000000000000e+03 2.382737642971654068e+01 8.023731023949922658e-01 1.760065896811619998e-02 -1.391128247848817834e+00 1.647589566110452253e-09
3.007000000000000000e+03 2.378449106215422049e+01 7.991784061645770265e-01 1.758576810924753278e-02 -1.384770510106124730e+00 1.646667124879948357e-09
3.008000000000000000e+03 2.374212738948848767e+01 7.959426294608505925e-01 1.757088954549546056e-02 -1.378344021467581282e+00 1.645745481616438670e-09
3.009000000000000000e+03 2.369880033071013870e+01 7.928508213667377902e-01 1.755602325066731376e-02 -1.371919496492886026e+00 1.644824635518653185e-09
3.010000000000000000e+03 2.365599477379242899e+01 7.898058746318926682e-01 1.754116921160894446e-02 -1.365419135468352696e+00 1.643904585785323137e-09
3.011000000000000000e+03 2.361296764381100743e+01 7.867106994466039893e-01 1.752632742757257930e-02 -1.358913650572805221e+00 1.642985331615179758e-09
3.012000000000000000e+03 2.356971815947692406e+01 7.836687153339126910e-01 1.751149790951676832e-02 -1.352399498289239554e+00 1.642066872206955937e-09
3.013000000000000000e+03 2.352550271554080652e+01 7.806496980353324622e-01 1.749668067925772008e-02 -1.345798880561469568e+00 1.641149206759384355e-09
3.014000000000000000e+03 2.348254770351925913e+01 7.776902713903282027e-01 1.748187576861095355e-02 -1.339256770945721708e+00 1.640232334471198728e-09
3.015000000000000000e+03 2.343788133318633626e+01 7.747305435849929367e-01 1.746708321839350597e-02 -1.332621122006756087e+00 1.639316254541134838e-09
3.016000000000000000e+03 2.339447207976734333e+01 7.718071733951080704e-01 1.745230307739467288e-02 -1.326111172708261288e+00 1.638400966167927022e-09
3.017000000000000000e+03 2.334934769426477885e+01 7.689197089239021565e-01 1.743753540127138818e-02 -1.319426374547084002e+00 1.637486468550312096e-09
3.018000000000000000e+03 2.330547621434184435e+01 7.660528644597349723e-01 1.742278025143240844e-02 -1.312860236431064198e+00 1.636573150817977439e-09
3.019000000000000000e+03 2.326062753818303008e+01 7.632062229540765852e-01 1.740803769378402449e-02 -1.306186482050149422e+00 1.635660232090339698e-09
3.020000000000000000e+03 2.321628418624751333e+01 7.604090872447666349e-01 1.739330779761739942e-02 -1.299550125990433624e+00 1.634748101714695758e-09
3.021000000000000000e+03 2.317021568832708311e+01 7.576462237751537820e-01 1.737859063425048825e-02 -1.292947681090750534e+00 1.633836758889784296e-09
3.022000000000000000e+03 2.312538934581817429e+01 7.549098419338745591e-01 1.736388627590041214e-02 -1.286301415791629488e+00 1.632926202814345026e-09
3.023000000000000000e+03 2.307883180661519873e+01 7.522144452658721114e-01 1.734919479436873926e-02 -1.279607867726044956e+00 1.632016432687119314e-09
3.024000000000000000e+03 2.303351007753084900e+01 7.495448520545239246e-01 1.733451625984859176e-02 -1.272863588551895520e+00 1.631107447706847698e-09
3.025000000000000000e+03 2.298867822414976914e+01 7.469081746501833319e-01 1.731985073972663533e-02 -1.266213657525603331e+00 1.630199247072272788e-09
3.026000000000000000e+03 2.294433275802148486e+01 7.443115425452264677e-01 1.730519829740233273e-02 -1.259506145066621619e+00 1.629291829982137396e-09
3.027000000000000000e+03 2.289824239860027788e+01 7.417398254456795126e-01 1.729055899118738318e-02 -1.252811907562561888e+00 1.628385195635184958e-09
3.028000000000000000e+03 2.285188858484229257e+01 7.392076125895427063e-01 1.727593287324856106e-02 -1.246127563414372696e+00 1.627479343230159943e-09
3.029000000000000000e+03 2.280526754887230467e+01 7.367072333119084604e-01 1.726131998859296857e-02 -1.239524006571356640e+00 1.626574271965807439e-09
3.030000000000000000e+03 2.275911801413738544e+01 7.342458851068227599e-01 1.724672037417457685e-02 -1.232849382555635698e+00 1.625670368375136476e-09
3.031000000000000000e+03 2.271269351796863489e+01 7.318010798110196058e-01 1.723213405804605719e-02 -1.226248883225554032e+00 1.624766856773188527e-09
3.032000000000000000e+03 2.266599010847786033e+01 7.294023254094609277e-01 1.721756105861804026e-02 -1.219644954027809813e+00 1.623864123908338609e-09
3.033000000000000000e+03 2.261900379072197254e+01 7.270197415876930025e-01 1.720300138401481549e-02 -1.213034319987817078e+00 1.622962168979335325e-09
3.034000000000000000e+03 2.257173053457438883e+01 7.246902952809534115e-01 1.718845503155417426e-02 -1.206413730437848164e+00 1.622060991184926659e-09
3.035000000000000000e+03 2.252490884425060003e+01 7.223915649700305419e-01 1.717392198730241168e-02 -1.199854216232695503e+00 1.621160589723862871e-09
3.036000000000000000e+03 2.247779207694175341e+01 7.201159968487337304e-01 1.715940222577174226e-02 -1.193204065702268002e+00 1.620260963794893598e-09
3.037000000000000000e+03 2.242963357301950822e+01 7.178783303629402424e-01 1.714489570971654969e-02 -1.186682875590779673e+00 1.619362112596770548e-09
3.038000000000000000e+03 2.238265691028297510e+01 7.156710443710513347e-01 1.713040239007889223e-02 -1.180138989482169221e+00 1.618464035328245426e-09
3.039000000000000000e+03 2.233463028222800162e+01 7.134866339257965873e-01 1.711592220603489617e-02 -1.173717804961163846e+00 1.617566731188070767e-09
3.040000000000000000e+03 2.228703468782825325e+01 7.113473126772311694e-01 1.710145508515488466e-02 -1.167267724509615912e+00 1.616670199375000138e-09
3.041000000000000000e+03 2.223838087032597599e+01 7.092381821467610425e-01 1.708700094370994155e-02 -1.160785693887806058e+00 1.615774824065241842e-09
3.042000000000000000e+03 2.219089238004063347e+01 7.071592109970695761e-01 1.707255968707152918e-02 -1.154417202999966419e+00 1.614879834289491455e-09
3.043000000000000000e+03 2.214159482371221799e+01 7.051103836727620200e-01 1.705813121024743126e-02 -1.148010749243918882e+00 1.613985614437293364e-09
3.044000000000000000e+03 2.209271173790498821e+01 7.031065515365626517e-01 1.704371539852671605e-02 -1.141637632094054666e+00 1.613092163707403204e-09
3.045000000000000000e+03 2.204423896150720807e+01 7.011180277508776149e-01 1.702931212824501314e-02 -1.135369185167497408e+00 1.612199481298577645e-09
3.046000000000000000e+03 2.199542975736975237e+01 6.991745459046514455e-01 1.701492126757063114e-02 -1.129054008272732279e+00 1.611307566409575425e-09
3.047000000000000000e+03 2.194702249563617258e+01 6.972538755100874397e-01 1.700054267753007067e-02 -1.122837761940484791e+00 1.610416418239154661e-09
3.048000000000000000e+03 2.189827039882331050e+01 6.953560781194076945e-01 1.698617621294831737e-02 -1.116569118186275800e+00 1.609526035986074710e-09
3.049000000000000000e+03 2.184916922371985848e+01 6.935035071860854439e-01 1.697182172365199748e-02 -1.110393811254200891e+00 1.608636418849095137e-09
3.050000000000000000e+03 2.180045725517625499e+01 6.916814029207863923e-01 1.695747905554059395e-02 -1.104309100841567082e+00 1.607747566026977161e-09
3.051000000000000000e+03 2.174990213367761172e+01 6.898824783155683704e-01 1.694314805189895204e-02 -1.098163772401161031e+00 1.606859476687126273e-09
3.052000000000000000e+03 2.170121053859594085e+01 6.881070162606039986e-01 1.692882855460565994e-02 -1.092103674117917755e+00 1.605972532514378930e-09
3.053000000000000000e+03 2.165140567771954849e+01 6.863776233602557619e-01 1.691452040548711150e-02 -1.086051925031877419e+00 1.605085967022508299e-09
3.054000000000000000e+03 2.160270863264493002e+01 6.846649410913133726e-01 1.690022344763452214e-02 -1.080154453584740049e+00 1.604200162076322797e-09
3.055000000000000000e+03 2.155362760081664675e+01 6.829841787540873455e-01 1.688593752675907056e-02 -1.074260204492399007e+00 1.603315116686449893e-09
3.056000000000000000e+03 2.150415582500185963e+01 6.813357082922032459e-01 1.687166249252411432e-02 -1.068366676845993402e+00 1.602430829863519121e-09
3.057000000000000000e+03 2.145428646029924735e+01 6.797124897309692049e-01 1.685739819988403554e-02 -1.062545668441019053e+00 1.601547300618160223e-09
3.058000000000000000e+03 2.140475512878276376e+01 6.781223478592542930e-01 1.684314451040809513e-02 -1.056869020084128863e+00 1.600664527961005010e-09
3.059000000000000000e+03 2.135481222437881854e+01 6.765582695298870686e-01 1.682890129350166422e-02 -1.051111591127507738e+00 1.599782510902686326e-09
3.060000000000000000e+03 2.130519315557543081e+01 6.750206803283674839e-01 1.681466842770861642e-02 -1.045419566230268105e+00 1.598901248453836393e-09
3.061000000000000000e+03 2.125514808855811566e+01 6.735174443601311678e-01 1.680044580180461988e-02 -1.039864918346838030e+00 1.598020739625088677e-09
3.062000000000000000e+03 2.120615475336462552e+01 6.720490127811222791e-01 1.678623331593699641e-02 -1.034371152941941485e+00 1.597141363966614747e-09
3.063000000000000000e+03 2.115672050064654641e+01 6.705861466968905393e-01 1.677203088261051619e-02 -1.028787564682053013e+00 1.596262359200635605e-09
3.064000000000000000e+03 2.110609510911965003e+01 6.691738756801342003e-01 1.675783842763971590e-02 -1.023334775353045289e+00 1.595384105086845394e-09
3.065000000000000000e+03 2.105649846878067066e+01 6.677755594068666145e-01 1.674365589094091444e-02 -1.017936428003983762e+00 1.594506600635882750e-09
3.066000000000000000e+03 2.100643751496011902e+01 6.664139742861658888e-01 1.672948322731354978e-02 -1.012664724816820350e+00 1.593629844858385272e-09
3.067000000000000000e+03 2.095664672577446552e+01 6.650747800838379131e-01 1.671532040697484844e-02 -1.007443402452014913e+00 1.592753836764993249e-09
3.068000000000000000e+03 2.090711787053271564e+01 6.637733502898860438e-01 1.670116741609733654e-02 -1.002196244869847597e+00 1.591878575366345729e-09
3.069000000000000000e+03 2.085710000914404461e+01 6.624879412301424297e-01 1.668702425714262139e-02 -9.971441086275129040e-01 1.591004059673085688e-09
3.070000000000000000e+03 2.080658461756450706e+01 6.612265224221319793e-01 1.667289094911116043e-02 -9.920623606519791693e-01 1.590130288695854037e-09
3.071000000000000000e+03 2.075630558931111835e+01 6.599896481754213839e-01 1.665876752765120539e-02 -9.870234409886383675e-01 1.589257640107152752e-09
3.072000000000000000e+03 2.070625411306276575e+01 6.587853085616954818e-01 1.664465404500387741e-02 -9.821740942756068682e-01 1.588385355386167015e-09
3.073000000000000000e+03 2.065642123885665171e+01 6.575992266297489008e-01 1.663055056985066754e-02 -9.772898324441618989e-01 1.587513812413318716e-09
3.074000000000000000e+03 2.060679788287993119e+01 6.564394118656516897e-01 1.661645718705562561e-02 -9.725174973951116186e-01 1.586643010199254762e-09
3.075000000000000000e+03 2.055663227084562195e+01 6.553064573985175612e-01 1.660237399716048279e-02 -9.677069549012555782e-01 1.585772947754621023e-09
3.076000000000000000e+03 2.050740019493228061e+01 6.542009653268966440e-01 1.658830111591207482e-02 -9.630794009864113159e-01 1.584903624090065648e-09
3.077000000000000000e+03 2.045686452175709746e+01 6.531161207914175648e-01 1.657423867349377966e-02 -9.584847995308590773e-01 1.584035038216237610e-09
3.078000000000000000e+03 2.040798595134216242e+01 6.520525429186796451e-01 1.656018681381124166e-02 -9.539216761037749848e-01 1.583167189143786296e-09
3.079000000000000000e+03 2.035778458952505687e+01 6.510182845120127126e-01 1.654614569353039452e-02 -9.494628617726351694e-01 1.582300075883361509e-09
3.080000000000000000e+03 2.030847839625522155e+01 6.499991292392574005e-01 1.653211548107870466e-02 -9.451069806401261042e-01 1.581434074244123022e-09
3.081000000000000000e+03 2.025857244721023420e+01 6.490031450679949465e-01 1.651809635553117689e-02 -9.407413217337782241e-01 1.580568429433546187e-09
3.082000000000000000e+03 2.020879944615726842e+01 6.480309814485580855e-01 1.650408850541821432e-02 -9.365131202487060325e-01 1.579703517467127882e-09
3.083000000000000000e+03 2.015914948797844986e+01 6.470907202452166329e-01 1.649009212743153194e-02 -9.323246150187952663e-01 1.578839337355522871e-09
3.084000000000000000e+03 2.011035519727244036e+01 6.461607472908369454e-01 1.647610742509389437e-02 -9.281820528417995542e-01 1.577975888109385711e-09
3.085000000000000000e+03 2.006017892993825669e+01 6.452491570654304009e-01 1.646213460736596634e-02 -9.241511346587498732e-01 1.577113168739372200e-09
3.086000000000000000e+03 2.001083841264313534e+01 6.443566242489507934e-01 1.644817388718495740e-02 -9.201713748379946045e-01 1.576251178256139585e-09
3.087000000000000000e+03 1.996158113257179778e+01 6.434838290236587488e-01 1.643422548000557371e-02 -9.162788698146033806e-01 1.575389915670345524e-09
3.088000000000000000e+03 1.991239716485138089e+01 6.426388823764316305e-01 1.642028960231439391e-02 -9.124503598352029510e-01 1.574529755146732726e-09
3.089000000000000000e+03 1.986327662504438507e+01 6.418150489013811910e-01 1.640636647012526372e-02 -9.086997619341184995e-01 1.573669945183020399e-09
3.090000000000000000e+03 1.981346712160031487e+01 6.409981721031170476e-01 1.639245629746429248e-02 -9.050187647660022927e-01 1.572810860148898895e-09
3.091000000000000000e+03 1.976518658315683652e+01 6.401963765758774683e-01 1.637855929495795476e-02 -9.014139565456174008e-01 1.571952499055028150e-09
3.092000000000000000e+03 1.971545508558166304e+01 6.394252164340539224e-01 1.636467566834315726e-02 -8.978696967201775792e-01 1.571094860912072234e-09
3.093000000000000000e+03 1.966649074114853590e+01 6.386631212442027694e-01 1.635080561710123073e-02 -8.944075207498067837e-01 1.570237944730693975e-09
3.094000000000000000e+03 1.961754152474254909e+01 6.379256519589363572e-01 1.633694933313357620e-02 -8.910044579965643585e-01 1.569381749521556616e-09
3.095000000000000000e+03 1.956859809949457585e+01 6.371912443530098891e-01 1.632310699945706614e-02 -8.876821389724979250e-01 1.568526274295325469e-09
3.096000000000000000e+03 1.951965126674836526e+01 6.364754649617044846e-01 1.630927878906639206e-02 -8.844251131973359659e-01 1.567671518062667291e-09
